RecordedDate,profile_id,lang_x,WFC,age,gender,employment_status,industry,industry_other,local_migrant,migrate_alone_family,state_of_origin,has_benefit,wage_type_x,num_family_members,current_wage,answer_history,design_history,wage,alpha_logit_1.mean,alpha_logit_1.std,mu_logit_1.mean,mu_logit_1.std
11/28/24 9:24,59b14cd5-30e6-4ee8-bbe4-e8aec913aa2a,Hindi,Saki Naka,32,Male,Informal,Garment,,migrant,alone,Uttar Pradesh,No,Monthly,6,17000,"['1', '0', '1', '0', '1', '0', '1', '0', '1', '0']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('22700'), 'wage_a': Decimal('12900')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('9700'), 'wage_a': Decimal('13000')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('20900'), 'wage_a': Decimal('24100')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('11700'), 'wage_a': Decimal('13700')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('18400'), 'wage_a': Decimal('15400')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('11700'), 'wage_a': Decimal('13400')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('22200'), 'wage_a': Decimal('23700')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('23800'), 'wage_a': Decimal('21700')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('13800'), 'wage_a': Decimal('11800')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('19200'), 'wage_a': Decimal('16100')}]",17000,0.188085228,0.17365279,5.337109314,2.928428736
11/28/24 9:30,06469a45-58e1-41ea-8393-f7ee0b976736,Hindi,Saki Naka,30,Male,Informal,Garment,,migrant,alone,Jharkhand,Yes,Daily,6,800,"['0', '0', '0', '1', '0', '0', '1', '1', '0', '0']","[{'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('580'), 'wage_a': Decimal('965')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('460'), 'wage_a': Decimal('625')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('870'), 'wage_a': Decimal('1060')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('1065'), 'wage_a': Decimal('1175')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('1090'), 'wage_a': Decimal('910')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('1040'), 'wage_a': Decimal('835')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('825'), 'wage_a': Decimal('1095')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('940'), 'wage_a': Decimal('665')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('670'), 'wage_a': Decimal('880')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('875'), 'wage_a': Decimal('1150')}]",800,0.240433329,0.163491719,5.258684867,2.891433238
11/28/24 9:49,c4ae6ef3-b269-402a-a971-d2f11c6f7aec,Hindi,Saki Naka,22,Male,Informal,Garment,,migrant,alone,Uttar Pradesh,No,Daily,6,1000,"['1', '1', '1', '1', '0', '1', '0', '0', '0', '1']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('860'), 'wage_a': Decimal('520')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('1400'), 'wage_a': Decimal('950')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('655'), 'wage_a': Decimal('545')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('995'), 'wage_a': Decimal('1095')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('575'), 'wage_a': Decimal('660')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('770'), 'wage_a': Decimal('665')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('1150'), 'wage_a': Decimal('1055')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('665'), 'wage_a': Decimal('760')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('805'), 'wage_a': Decimal('760')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('1000'), 'wage_a': Decimal('1115')}]",1000,0.179690418,0.1612579,5.628485179,2.85201084
11/28/24 9:57,1ae17010-91dc-4b85-bee1-607daef9dfcf,Hindi,Saki Naka,17,Male,Informal,Garment,,migrant,alone,Uttar Pradesh,Yes,Daily,10,1000,"['1', '0', '1', '1', '0', '0', '1', '0', '0', '1']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('790'), 'wage_a': Decimal('500')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('875'), 'wage_a': Decimal('1185')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('1160'), 'wage_a': Decimal('960')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('980'), 'wage_a': Decimal('1065')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('1010'), 'wage_a': Decimal('1215')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('1495'), 'wage_a': Decimal('1350')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('1385'), 'wage_a': Decimal('1205')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('820'), 'wage_a': Decimal('720')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('595'), 'wage_a': Decimal('740')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('820'), 'wage_a': Decimal('720')}]",1000,0.144448733,0.148573367,5.953193636,2.870627723
11/28/24 10:05,49772245-0594-4f01-9334-12cac717ae75,Hindi,Saki Naka,21,Male,Informal,Garment,,migrant,alone,Uttar Pradesh,No,Weekly,5,5000,"['0', '0', '0', '1', '1', '0', '1', '1', '1', '1']","[{'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('4500'), 'wage_a': Decimal('7225')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('3200'), 'wage_a': Decimal('4425')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('7000'), 'wage_a': Decimal('5950')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('5775'), 'wage_a': Decimal('4800')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('3625'), 'wage_a': Decimal('4500')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('4475'), 'wage_a': Decimal('5825')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('5125'), 'wage_a': Decimal('6125')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('4700'), 'wage_a': Decimal('6075')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('3700'), 'wage_a': Decimal('2825')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('5575'), 'wage_a': Decimal('4050')}]",5000,0.242934056,0.168272914,5.358497919,2.905215801
12/5/24 11:06,d6b9cb54-5e46-42fe-87a3-f44ba6efefd6,Hindi,Dahej,28,Male,Informal,Chemical,,migrant,alone,Chhattisgarh,No,Monthly,6,18000,"['1', '0', '0', '0', '0', '1', '0', '1', '0', '1']","[{'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('10000'), 'wage_a': Decimal('13500')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('9100'), 'wage_a': Decimal('16500')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('17100'), 'wage_a': Decimal('25800')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('14700'), 'wage_a': Decimal('11200')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('17800'), 'wage_a': Decimal('26200')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('16300'), 'wage_a': Decimal('11800')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('20600'), 'wage_a': Decimal('15800')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('17500'), 'wage_a': Decimal('13000')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('18100'), 'wage_a': Decimal('23800')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('15100'), 'wage_a': Decimal('18300')}]",18000,0.286836802,0.168839321,5.325828863,2.817946063
12/5/24 11:07,3c139b27-ae9a-47f9-961b-1ce1357e37c4,Hindi,Dahej,31,Male,Informal,Chemical,,migrant,alone,Uttar Pradesh,No,Monthly,3,15200,"['0', '0', '1', '1', '0', '1', '1', '0', '1', '1']","[{'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('8200'), 'wage_a': Decimal('13100')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('12500'), 'wage_a': Decimal('16900')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('9400'), 'wage_a': Decimal('10600')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('8200'), 'wage_a': Decimal('10400')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('10700'), 'wage_a': Decimal('14400')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('19200'), 'wage_a': Decimal('14600')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('17200'), 'wage_a': Decimal('13300')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('13000'), 'wage_a': Decimal('10800')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('21400'), 'wage_a': Decimal('16700')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('9000'), 'wage_a': Decimal('9500')}]",15200,0.21678365,0.149225509,5.992972717,2.758594203
12/5/24 11:27,d0e9205a-6617-4f61-bf05-33f7d3cf22a5,Hindi,Dahej,26,Male,Informal,Chemical,,migrant,alone,Bihar,Yes,Monthly,4,19000,"['1', '1', '1', '1', '0', '0', '0', '1', '1', '1']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('16100'), 'wage_a': Decimal('9600')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('21200'), 'wage_a': Decimal('14400')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('23200'), 'wage_a': Decimal('27900')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('20300'), 'wage_a': Decimal('12500')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('17200'), 'wage_a': Decimal('24000')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('25600'), 'wage_a': Decimal('22900')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('14000'), 'wage_a': Decimal('18500')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('15300'), 'wage_a': Decimal('12100')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('26900'), 'wage_a': Decimal('23600')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('25400'), 'wage_a': Decimal('20900')}]",19000,0.128393198,0.111908845,6.683761404,2.46813848
12/5/24 11:29,7e9ebf37-bf46-4f1d-bbde-290c26afa263,Hindi,Dahej,25,Male,Informal,Chemical,,migrant,alone,Uttar Pradesh,Yes,Monthly,6,17000,"['0', '1', '1', '1', '0', '1', '0', '0', '1', '1']","[{'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('11900'), 'wage_a': Decimal('20900')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('22100'), 'wage_a': Decimal('15300')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('21600'), 'wage_a': Decimal('16900')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('9400'), 'wage_a': Decimal('10700')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('14500'), 'wage_a': Decimal('18900')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('25200'), 'wage_a': Decimal('21100')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('25000'), 'wage_a': Decimal('21500')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('21000'), 'wage_a': Decimal('25000')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('14800'), 'wage_a': Decimal('17400')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('21900'), 'wage_a': Decimal('17400')}]",17000,0.158313133,0.138624268,6.084528269,2.722329861
12/5/24 11:38,e63db58b-c0c2-4d91-959d-61bde5b8aaa1,Hindi,Dahej,35,Male,Informal,Construction,,migrant,family,Gujarat,No,Weekly,4,6750,"['1', '1', '0', '0', '0', '0', '1', '1', '1', '0']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('5875'), 'wage_a': Decimal('3625')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('8925'), 'wage_a': Decimal('6900')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('9775'), 'wage_a': Decimal('8050')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('8350'), 'wage_a': Decimal('6650')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('4550'), 'wage_a': Decimal('6850')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('8825'), 'wage_a': Decimal('6950')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('9700'), 'wage_a': Decimal('7600')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('7550'), 'wage_a': Decimal('5600')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('9850'), 'wage_a': Decimal('6400')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('7725'), 'wage_a': Decimal('9800')}]",6750,0.195397575,0.141095604,5.805955179,2.767780046
12/5/24 11:39,1ea70cca-8d24-4e5c-b8e2-4175c5e9dfe6,Hindi,Dahej,35,Male,Informal,Chemical,,migrant,alone,Bihar,Yes,Monthly,3,21000,"['1', '1', '0', '0', '1', '1', '0', '0', '0', '0']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('26500'), 'wage_a': Decimal('16000')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('15900'), 'wage_a': Decimal('12200')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('25600'), 'wage_a': Decimal('31200')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('26500'), 'wage_a': Decimal('29900')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('29100'), 'wage_a': Decimal('26900')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('27900'), 'wage_a': Decimal('29400')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('15100'), 'wage_a': Decimal('17400')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('28600'), 'wage_a': Decimal('30700')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('24000'), 'wage_a': Decimal('22700')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('18000'), 'wage_a': Decimal('17000')}]",21000,0.121880217,0.13792063,5.775867266,2.88232377
12/12/24 12:13,1ac9f5de-9632-44af-84ae-8585d17ee921,Hindi,Dahej,28,Male,Informal,Chemical,,migrant,alone,Madhya Pradesh,Yes,Monthly,6,20000,"['1', '0', '0', '0', '0', '1', '1', '0', '1', '0']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('21300'), 'wage_a': Decimal('12200')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('18500'), 'wage_a': Decimal('29300')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('21900'), 'wage_a': Decimal('17100')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('12000'), 'wage_a': Decimal('16800')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('18700'), 'wage_a': Decimal('25600')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('29900'), 'wage_a': Decimal('22400')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('14200'), 'wage_a': Decimal('18000')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('23000'), 'wage_a': Decimal('29800')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('11100'), 'wage_a': Decimal('12700')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('17300'), 'wage_a': Decimal('22200')}]",20000,0.195739528,0.130900293,6.019930893,2.68295919
12/13/24 6:36,7c24008c-86ab-4d5d-a9f4-ee445505d766,English,Ahmedabad,19,Male,Formal,Gig Worker,,migrant,alone,Bihar,No,Weekly,4,5000,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","[{'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('4125'), 'wage_a': Decimal('6625')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('2625'), 'wage_a': Decimal('3550')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('2850'), 'wage_a': Decimal('3425')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('5375'), 'wage_a': Decimal('5925')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('5375'), 'wage_a': Decimal('5650')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('5400'), 'wage_a': Decimal('5275')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('6675'), 'wage_a': Decimal('6375')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('6250'), 'wage_a': Decimal('6850')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('4200'), 'wage_a': Decimal('4325')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('7050'), 'wage_a': Decimal('6675')}]",5000,0.132717311,0.1705569,5.280483617,2.99743989
12/13/24 6:41,a32bf5cf-809d-4b9d-bf0c-fad7afcb607a,English,Ahmedabad,31,Male,Informal,Other,Pan shop ,local,,,Yes,Daily,5,6000,"['0', '1', '1', '0', '0', '1', '0', '0', '0', '1']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('7615'), 'wage_a': Decimal('5230')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('4210'), 'wage_a': Decimal('7820')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('7985'), 'wage_a': Decimal('3430')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('3955'), 'wage_a': Decimal('8200')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('7150'), 'wage_a': Decimal('3830')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('4000'), 'wage_a': Decimal('8070')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('3640'), 'wage_a': Decimal('8385')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('8620'), 'wage_a': Decimal('4280')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('3445'), 'wage_a': Decimal('6850')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('3325'), 'wage_a': Decimal('7190')}]",6000,0.732847217,0.164360415,5.293077653,2.820992362
12/13/24 6:47,d2b591ac-fb23-4515-8ac2-2f7dd3613625,English,Ahmedabad,24,Male,Informal,Other,AC repair ,local,,,Yes,Weekly,2,1000,"['1', '1', '1', '0', '0', '0', '0', '0', '1', '1']","[{'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('625'), 'wage_a': Decimal('1125')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('675'), 'wage_a': Decimal('1275')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('725'), 'wage_a': Decimal('1425')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('1450'), 'wage_a': Decimal('650')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('1325'), 'wage_a': Decimal('625')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('1350'), 'wage_a': Decimal('600')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('1100'), 'wage_a': Decimal('525')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('1475'), 'wage_a': Decimal('600')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('675'), 'wage_a': Decimal('1325')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('675'), 'wage_a': Decimal('1475')}]",1000,0.939374663,0.058537718,7.537498161,2.005812625
12/13/24 7:00,b19ff7a3-54c8-4ca2-a183-9956bbfbf147,English,Ahmedabad,36,Male,Formal,Other,Tanishq jewellery ,local,,,Yes,Monthly,7,45000,"['0', '0', '1', '1', '0', '0', '0', '1', '1', '0']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('60400'), 'wage_a': Decimal('33500')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('28600'), 'wage_a': Decimal('54500')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('49700'), 'wage_a': Decimal('23900')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('62300'), 'wage_a': Decimal('34300')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('46000'), 'wage_a': Decimal('65200')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('50300'), 'wage_a': Decimal('60300')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('39200'), 'wage_a': Decimal('49600')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('56500'), 'wage_a': Decimal('61900')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('23200'), 'wage_a': Decimal('26700')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('39300'), 'wage_a': Decimal('32800')}]",45000,0.304356603,0.187734449,4.12179916,2.499088393
12/13/24 7:53,93e780c3-fb09-4c69-9b23-a37fe3f764f6,English,Ahmedabad,25,Female,Informal,Gig Worker,,local,,,Yes,Weekly,4,7000,"['1', '0', '1', '1', '0', '0', '1', '1', '1', '1']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('8000'), 'wage_a': Decimal('4825')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('10475'), 'wage_a': Decimal('7775')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('6550'), 'wage_a': Decimal('9300')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('5725'), 'wage_a': Decimal('8950')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('3625'), 'wage_a': Decimal('7925')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('6850'), 'wage_a': Decimal('4075')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('6200'), 'wage_a': Decimal('9950')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('6350'), 'wage_a': Decimal('10450')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('5600'), 'wage_a': Decimal('3675')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('8600'), 'wage_a': Decimal('4775')}]",7000,0.570144135,0.180600206,4.997280733,2.840853641
12/13/24 8:01,bdccbd59-603c-4448-8a84-b838c0be6e46,English,Ahmedabad,28,Male,Informal,Automotive,,migrant,family,Uttar Pradesh,Yes,Monthly,6,25000,"['0', '0', '0', '1', '0', '1', '0', '0', '0', '0']","[{'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('19000'), 'wage_a': Decimal('30900')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('13800'), 'wage_a': Decimal('18900')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('18900'), 'wage_a': Decimal('24000')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('21300'), 'wage_a': Decimal('17600')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('24200'), 'wage_a': Decimal('21400')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('26300'), 'wage_a': Decimal('33200')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('14600'), 'wage_a': Decimal('19000')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('14100'), 'wage_a': Decimal('16700')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('34900'), 'wage_a': Decimal('31400')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('19900'), 'wage_a': Decimal('23600')}]",25000,0.155578925,0.142395185,5.872576789,2.817219574
12/13/24 8:13,3c05d215-d067-49ff-8b9c-1cb702c70c4f,English,Ahmedabad,20,Male,Informal,Steel + Cement,,local,,,No,Daily,3,450,"['1', '1', '0', '0', '0', '0', '0', '1', '1', '0']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('570'), 'wage_a': Decimal('340')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('430'), 'wage_a': Decimal('565')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('340'), 'wage_a': Decimal('550')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('280'), 'wage_a': Decimal('405')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('670'), 'wage_a': Decimal('490')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('610'), 'wage_a': Decimal('435')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('455'), 'wage_a': Decimal('320')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('430'), 'wage_a': Decimal('665')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('420'), 'wage_a': Decimal('635')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('280'), 'wage_a': Decimal('530')}]",450,0.508192156,0.16672691,5.386883673,2.845883682
